video,label,n_frames,mean_snr_db,mean_bpm,bpm_agreement,snr_chrom,snr_pos,bpm_chrom,bpm_pos
000_003.mp4,fake,198,15.769147031485652,63.63636363636364,9.090909090909093,22.649592707029186,8.888701355942118,68.18181818181819,59.09090909090909
001_870.mp4,fake,230,16.630730944306006,58.69565217391305,0.0,22.777225270967843,10.484236617644168,58.69565217391305,58.69565217391305
002_006.mp4,fake,300,16.90671599200984,51.0,17.999999999999993,27.010718032664762,6.802713951354919,60.0,42.00000000000001
003_000.mp4,fake,152,10.193159218146963,85.85526315789474,41.44736842105263,15.861160441983465,4.52515799431046,106.57894736842105,65.13157894736842
004_982.mp4,fake,155,14.820727568890115,52.25806451612903,0.0,22.51988114579273,7.121573991987501,52.25806451612903,52.25806451612903
005_010.mp4,fake,193,19.152093291141263,60.62176165803109,0.0,28.26700478304022,10.037181799242308,60.62176165803109,60.62176165803109
006_002.mp4,fake,155,13.094673323726655,69.67741935483872,46.45161290322581,16.143125663925076,10.046220983528233,92.90322580645162,46.45161290322581
007_132.mp4,fake,253,20.606304691403402,49.80237154150198,0.0,28.111640804824127,13.10096857798268,49.80237154150198,49.80237154150198
008_990.mp4,fake,300,19.088303948657604,51.0,17.999999999999993,25.20037285285357,12.976235044461642,60.0,42.00000000000001
009_027.mp4,fake,294,22.225201667129966,55.10204081632652,0.0,30.46435448182837,13.986048852431562,55.10204081632652,55.10204081632652
010_005.mp4,fake,237,17.152565063925852,56.9620253164557,22.784810126582286,23.597612407151487,10.707517720700217,68.35443037974684,45.56962025316456
011_805.mp4,fake,300,17.671023274959442,99.00000000000001,0.0,28.213245475525838,7.128801074393047,99.00000000000001,99.00000000000001
012_026.mp4,fake,182,17.693698668870184,51.92307692307692,4.945054945054949,25.544638042338164,9.8427592954022,49.450549450549445,54.395604395604394
013_883.mp4,fake,166,16.989547560432097,75.90361445783132,54.216867469879524,23.679102750644923,10.299992370219272,103.01204819277109,48.795180722891565
014_790.mp4,fake,300,20.505464738249245,48.0,11.999999999999993,29.469751783918543,11.54117769257995,54.0,42.00000000000001
015_919.mp4,fake,219,12.652793595794797,73.97260273972603,32.87671232876711,15.62314181731894,9.682445374270653,57.534246575342465,90.41095890410958
016_209.mp4,fake,300,18.255655914481764,52.5,15.0,25.619930791733474,10.891381037230058,60.0,45.0
017_803.mp4,fake,199,13.42283508837662,49.74874371859297,0.0,19.637570364156037,7.2080998125972044,49.74874371859297,49.74874371859297
018_019.mp4,fake,216,15.952665946602108,54.166666666666664,0.0,23.789352198321758,8.115979694882459,54.166666666666664,54.166666666666664
019_018.mp4,fake,300,18.469622311149756,51.0,12.000000000000007,24.67092687332722,12.268317748972297,57.00000000000001,45.0
020_344.mp4,fake,195,15.631668380151831,57.6923076923077,13.846153846153854,23.29408466998541,7.969252090318254,64.61538461538463,50.769230769230774
021_312.mp4,fake,216,11.818675465583087,50.0,0.0,18.47699634906418,5.160354582101997,50.0,50.0
022_489.mp4,fake,163,17.592900035721748,55.21472392638037,11.04294478527607,26.635777924499667,8.550022146943832,60.736196319018404,49.693251533742334
023_923.mp4,fake,277,15.22149796897963,77.9783393501805,25.992779783393516,20.546244475466704,9.896751462492558,90.97472924187727,64.98194945848375
024_073.mp4,fake,153,15.104289253564943,52.94117647058824,0.0,20.68542264084598,9.523155866283904,52.94117647058824,52.94117647058824
025_067.mp4,fake,300,21.11154345182628,105.0,41.999999999999986,30.800391451816704,11.422695451835851,84.00000000000001,126.0
026_012.mp4,fake,161,18.7422380773382,122.98136645962734,0.0,31.20169264173841,6.282783512937987,122.98136645962734,122.98136645962734
027_009.mp4,fake,158,17.632915104134426,85.44303797468355,0.0,24.06070131419729,11.205128894071564,85.44303797468355,85.44303797468355
028_068.mp4,fake,217,16.54944122959115,60.13824884792628,12.44239631336405,24.859150305443663,8.239732153738634,66.3594470046083,53.91705069124425
029_048.mp4,fake,208,11.616291353104398,88.70192307692307,38.94230769230768,17.212339465079417,6.0202432411293785,69.23076923076923,108.1730769230769
030_193.mp4,fake,149,17.845357183758864,72.48322147651007,12.080536912751697,24.83816703065223,10.852547336865499,78.52348993288591,66.44295302013421
031_163.mp4,fake,241,15.511964732182873,76.55601659751038,11.203319502074692,21.680377738526676,9.34355172583907,70.95435684647303,82.15767634854772
032_944.mp4,fake,155,14.304937137431574,60.96774193548387,17.419354838709673,16.854558144507013,11.755316130356135,52.25806451612903,69.6774193548387
033_097.mp4,fake,300,18.91704556120619,52.5,20.999999999999993,27.43234057402931,10.401750548383069,63.0,42.00000000000001
034_590.mp4,fake,204,18.212837774706763,70.58823529411765,35.29411764705884,24.98903342049735,11.436642128916173,88.23529411764707,52.94117647058823
035_036.mp4,fake,212,18.316018411620263,74.29245283018868,63.67924528301887,21.601047425925426,15.030989397315098,106.13207547169812,42.45283018867924
036_035.mp4,fake,169,13.163355638584834,74.55621301775149,31.952662721893496,13.5624604370907,12.764250840078969,90.53254437869823,58.57988165680474
037_072.mp4,fake,227,14.542460466104874,51.54185022026432,15.859030837004404,19.960227878487302,9.124693053722448,59.47136563876652,43.61233480176212
038_125.mp4,fake,153,12.314957435531483,61.76470588235295,29.411764705882362,19.456148989181358,5.173765881881607,47.05882352941177,76.47058823529413
039_058.mp4,fake,300,18.962013072087057,45.0,0.0,25.202428200302357,12.721597943871759,45.0,45.0
040_997.mp4,fake,274,18.02350311596679,42.7007299270073,0.0,25.192926488456585,10.85407974347699,42.7007299270073,42.7007299270073
041_063.mp4,fake,175,15.119624006979887,61.71428571428571,0.0,19.494933263597794,10.74431475036198,61.71428571428571,61.71428571428571
042_084.mp4,fake,169,19.944229776414854,79.88165680473374,0.0,29.123975416613327,10.764484136216383,79.88165680473374,79.88165680473374
043_110.mp4,fake,248,16.631648326919645,68.95161290322582,14.516129032258064,25.96345887340677,7.299837780432519,61.69354838709678,76.20967741935485
044_945.mp4,fake,168,14.677644783038424,58.92857142857143,32.14285714285714,16.55703549089044,12.79825407518641,75.0,42.85714285714286
045_889.mp4,fake,175,16.25127978451829,46.285714285714285,0.0,19.65221454839257,12.850345020644006,46.285714285714285,46.285714285714285
046_904.mp4,fake,252,21.279635353882824,74.99999999999999,49.99999999999999,29.623447435066073,12.935823272699574,99.99999999999999,49.99999999999999
047_862.mp4,fake,160,14.63189121105212,50.625,0.0,22.28996640584726,6.973816016256979,50.625,50.625
048_029.mp4,fake,243,18.88439931740241,151.85185185185185,0.0,28.799887174819535,8.968911459985282,151.85185185185185,151.85185185185185
049_946.mp4,fake,180,13.351172118257193,75.0,0.0,22.656677861551678,4.045666374962705,75.0,75.0
050_059.mp4,fake,265,16.462301803236855,90.0,57.735849056603755,23.846507922499324,9.078095683974386,61.132075471698116,118.86792452830187
051_332.mp4,fake,300,13.737908318262683,48.0,0.0,20.65452429109645,6.821292345428916,48.0,48.0
052_108.mp4,fake,162,14.171518670575487,55.55555555555555,0.0,20.498889265546758,7.844148075604219,55.55555555555555,55.55555555555555
053_095.mp4,fake,209,16.847622054213033,47.36842105263158,8.612440191387563,24.69300190786313,9.002242200562936,51.674641148325364,43.0622009569378
054_071.mp4,fake,184,13.81474008058501,80.70652173913044,73.36956521739131,18.216718215320483,9.412761945849535,117.3913043478261,44.02173913043478
055_147.mp4,fake,197,15.3036984667068,52.538071065989854,4.568527918781726,21.014171206252563,9.593225727161037,50.25380710659899,54.82233502538072
056_996.mp4,fake,187,17.12090482801367,64.97326203208556,43.31550802139037,23.349908608421103,10.891901047606236,86.63101604278074,43.31550802139037
057_070.mp4,fake,216,18.039650058103256,64.58333333333333,20.833333333333336,26.27210645265226,9.807193663554251,75.0,54.166666666666664
058_039.mp4,fake,300,19.535209965809656,55.5,3.000000000000007,30.051241405674446,9.019178525944865,57.00000000000001,54.0
059_050.mp4,fake,300,18.146586852651595,55.500000000000014,27.000000000000007,27.552760712109517,8.740412993193676,69.00000000000001,42.00000000000001
060_088.mp4,fake,300,16.791558762469656,45.0,0.0,23.947301053666816,9.635816471272497,45.0,45.0
061_080.mp4,fake,169,18.9270894330691,85.20710059171599,0.0,26.821760689306497,11.032418176831705,85.20710059171599,85.20710059171599
062_066.mp4,fake,212,22.188904460735827,46.698113207547166,0.0,30.17029692055875,14.207512000912905,46.698113207547166,46.698113207547166
063_041.mp4,fake,300,18.79510744219406,78.0,0.0,23.964676641354345,13.62553824303377,78.0,78.0
064_991.mp4,fake,201,17.54265848046971,51.492537313432834,13.43283582089552,23.633230105706097,11.452086855233322,58.208955223880594,44.776119402985074
065_089.mp4,fake,221,16.306876792798434,65.15837104072399,24.4343891402715,23.44917506862116,9.164578516975713,77.37556561085974,52.94117647058824
066_062.mp4,fake,218,18.626661096318088,47.47706422018349,4.128440366972477,26.546312913624497,10.707009279011677,49.54128440366973,45.41284403669725
067_025.mp4,fake,269,17.868494408513087,60.22304832713754,0.0,23.932935077793477,11.8040537392327,60.22304832713754,60.22304832713754
068_028.mp4,fake,201,18.725290750723097,67.16417910447761,0.0,20.06090670744407,17.389674794002122,67.16417910447761,67.16417910447761
069_961.mp4,fake,300,20.95562474277419,70.5,51.0,30.02071521287245,11.890534272675936,96.0,45.0
070_057.mp4,fake,184,12.28203271136425,48.913043478260875,0.0,18.647857393701134,5.916208029027366,48.913043478260875,48.913043478260875
071_054.mp4,fake,227,15.455239112631727,63.43612334801762,31.718061674008815,23.93437026036857,6.976107964894882,79.29515418502203,47.57709251101321
072_037.mp4,fake,156,18.257150923281397,57.692307692307686,0.0,21.567729300739256,14.946572545823537,57.692307692307686,57.692307692307686
074_825.mp4,fake,173,13.01242489952632,67.63005780346822,31.213872832369944,16.267285571301223,9.757564227751418,52.02312138728324,83.23699421965318
075_977.mp4,fake,300,22.321297818434164,58.50000000000001,21.000000000000014,30.354262267148997,14.288333369719332,69.00000000000001,48.0
076_079.mp4,fake,165,20.096865192363882,54.54545454545455,10.909090909090907,28.18985989912464,12.003870485603125,60.0,49.09090909090909
077_100.mp4,fake,300,19.776944273284826,63.0,0.0,31.28996671513471,8.263921831434942,63.0,63.0
078_955.mp4,fake,262,17.684037835077767,70.41984732824429,17.17557251908398,25.82532375351623,9.542751916639306,61.832061068702295,79.00763358778627
079_076.mp4,fake,212,14.168020682482362,55.18867924528302,8.490566037735846,21.09851679665582,7.237524568308907,50.943396226415096,59.43396226415094
